Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,IMU.header.seq,IMU.header.stamp.secs,IMU.header.stamp.nsecs,IMU.header.frame_id,IMU.orientation.x,IMU.orientation.y,IMU.orientation.z,IMU.orientation.w,IMU.orientation_covariance,IMU.angular_velocity.x,IMU.angular_velocity.y,IMU.angular_velocity.z,IMU.angular_velocity_covariance,IMU.linear_acceleration.x,IMU.linear_acceleration.y,IMU.linear_acceleration.z,IMU.linear_acceleration_covariance,MagField.header.seq,MagField.header.stamp.secs,MagField.header.stamp.nsecs,MagField.header.frame_id,MagField.magnetic_field.x,MagField.magnetic_field.y,MagField.magnetic_field.z,MagField.magnetic_field_covariance,raw_datastring
1666453773.4843354,6013,1666453773,464509725,IMU1_Frame,0,1666453773,464529752,IMU1_Frame,0.028585836142851158,0.05938130736933937,0.9133142740759758,0.40188772944218565,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3e-05,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.966,-0.808,-9.396,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453773,464545249,IMU1_Frame,-0.2979,0.0368,0.3265,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.745,+005.736,+004.929,-00.2979,+00.0368,+00.3265,+00.966,-00.808,-09.396,-00.001375,-00.000766,+00.000030*6D\r\n'"
1666453773.4901578,6014,1666453773,489538908,IMU1_Frame,0,1666453773,489557981,IMU1_Frame,0.028592784898196853,0.05938527914303701,0.9133067097620625,0.4019038382206179,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000371,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.945,-0.8,-9.368,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453773,489574193,IMU1_Frame,-0.3047,0.0335,0.3337,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.743,+005.737,+004.929,-00.3047,+00.0335,+00.3337,+00.945,-00.800,-09.368,-00.000110,-00.000549,-00.000371*66\r\n'"
1666453773.5323515,6015,1666453773,514497041,IMU1_Frame,0,1666453773,514516830,IMU1_Frame,0.028597262779861226,0.0593967221018193,0.9133056414823979,0.4019042562619667,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000392,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.969,-0.809,-9.392,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453773,514533042,IMU1_Frame,-0.3013,0.0357,0.3251,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.743,+005.738,+004.930,-00.3013,+00.0357,+00.3251,+00.969,-00.809,-09.392,+00.000734,-00.000288,-00.000392*66\r\n'"
1666453773.5763023,6016,1666453773,539416790,IMU1_Frame,0,1666453773,539436340,IMU1_Frame,0.028588241012374557,0.05939374821333814,0.9132991768042503,0.4019200278633398,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000976,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.953,-0.826,-9.4,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453773,539451599,IMU1_Frame,-0.3069,0.0336,0.3336,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.741,+005.737,+004.930,-00.3069,+00.0336,+00.3336,+00.953,-00.826,-09.400,-00.000709,-00.000475,-00.000976*65\r\n'"
1666453773.576351,6017,1666453773,564463853,IMU1_Frame,0,1666453773,564482927,IMU1_Frame,0.028584215218506952,0.05940196769651894,0.9132951510103829,0.4019282473465205,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000839,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.951,-0.81,-9.336,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453773,564498662,IMU1_Frame,-0.3036,0.0357,0.3188,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.740,+005.737,+004.931,-00.3036,+00.0357,+00.3188,+00.951,-00.810,-09.336,-00.000037,-00.001239,-00.000839*65\r\n'"
1666453773.624312,6018,1666453773,589522361,IMU1_Frame,0,1666453773,589542627,IMU1_Frame,0.02858369683745929,0.05940221713859146,0.9132916434899707,0.40193621733492996,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.6e-05,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.967,-0.82,-9.404,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453773,589557647,IMU1_Frame,-0.3013,0.0404,0.3238,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.739,+005.737,+004.931,-00.3013,+00.0404,+00.3238,+00.967,-00.820,-09.404,-00.000306,-00.000560,-00.000046*6E\r\n'"
1666453773.6243572,6019,1666453773,614599704,IMU1_Frame,0,1666453773,614619255,IMU1_Frame,0.02857967082840714,0.05941043651637409,0.9132876174809192,0.40194443671271274,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000476,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.96,-0.826,-9.406,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453773,614635229,IMU1_Frame,-0.308,0.0347,0.3322,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.738,+005.737,+004.932,-00.3080,+00.0347,+00.3322,+00.960,-00.826,-09.406,+00.000615,-00.000803,-00.000476*61\r\n'"
1666453773.6683764,6020,1666453773,639485359,IMU1_Frame,0,1666453773,639504432,IMU1_Frame,0.028575644675902238,0.05941865582388844,0.9132835913284132,0.40195265602022684,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000877,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.947,-0.844,-9.399,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453773,639519691,IMU1_Frame,-0.3012,0.0439,0.325,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.737,+005.737,+004.933,-00.3012,+00.0439,+00.3250,+00.947,-00.844,-09.399,+00.000731,-00.000736,-00.000877*6D\r\n'"
1666453773.668429,6021,1666453773,664479970,IMU1_Frame,0,1666453773,664499044,IMU1_Frame,0.028559156265083947,0.05941195851791696,0.9132811836099257,0.4019602883899663,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000519,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.931,-0.824,-9.382,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453773,664514303,IMU1_Frame,-0.3035,0.0428,0.3286,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.736,+005.735,+004.933,-00.3035,+00.0428,+00.3286,+00.931,-00.824,-09.382,-00.000352,-00.001567,-00.000519*68\r\n'"
1666453773.7123785,6022,1666453773,689485549,IMU1_Frame,0,1666453773,689505577,IMU1_Frame,0.028552140730239903,0.059427898272517495,0.9132801465365339,0.40196078678005265,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001522,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.946,-0.807,-9.435,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453773,689521551,IMU1_Frame,-0.3035,0.0405,0.3299,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.736,+005.735,+004.935,-00.3035,+00.0405,+00.3299,+00.946,-00.807,-09.435,+00.000674,-00.001202,-00.001522*6F\r\n'"
1666453773.7154438,6023,1666453773,714636087,IMU1_Frame,0,1666453773,714657068,IMU1_Frame,0.02855461142100824,0.05942042677851584,0.9132736494340605,0.40197647729369296,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000105,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.948,-0.818,-9.417,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453773,714673519,IMU1_Frame,-0.3025,0.0322,0.3288,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.734,+005.735,+004.934,-00.3025,+00.0322,+00.3288,+00.948,-00.818,-09.417,-00.000003,-00.000747,+00.000105*6C\r\n'"
1666453773.7602997,6024,1666453773,739486217,IMU1_Frame,0,1666453773,739506244,IMU1_Frame,0.02856110882666995,0.05940473638226747,0.9132711784401039,0.4019839486703024,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000459,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.936,-0.795,-9.421,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453773,739522218,IMU1_Frame,-0.3046,0.0347,0.3349,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.733,+005.735,+004.932,-00.3046,+00.0347,+00.3349,+00.936,-00.795,-09.421,-00.001040,+00.000096,-00.000459*60\r\n'"
1666453773.804303,6025,1666453773,764376163,IMU1_Frame,0,1666453773,764395236,IMU1_Frame,0.028575591325979702,0.05939251971786172,0.9132681572194578,0.40199158845790517,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000269,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.954,-0.826,-9.417,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453773,764410972,IMU1_Frame,-0.3024,0.0416,0.3237,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.732,+005.736,+004.930,-00.3024,+00.0416,+00.3237,+00.954,-00.826,-09.417,-00.000221,+00.000371,-00.000269*62\r\n'"
1666453773.804351,6026,1666453773,789517164,IMU1_Frame,0,1666453773,789536952,IMU1_Frame,0.02858753450090642,0.05940768620016348,0.9132630307643309,0.40200014468983863,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.002095,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.956,-0.793,-9.389,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453773,789553403,IMU1_Frame,-0.3069,0.0359,0.3348,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.731,+005.738,+004.931,-00.3069,+00.0359,+00.3348,+00.956,-00.793,-09.389,-00.000055,+00.000411,-00.002095*62\r\n'"
1666453773.848449,6027,1666453773,814409255,IMU1_Frame,0,1666453773,814428567,IMU1_Frame,0.02860149886710844,0.059395719636586936,0.9132565010580668,0.40201575345573715,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001553,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.948,-0.822,-9.425,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453773,814444780,IMU1_Frame,-0.3069,0.0324,0.3373,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.729,+005.739,+004.929,-00.3069,+00.0324,+00.3373,+00.948,-00.822,-09.425,+00.000295,+00.000662,-00.001553*68\r\n'"
1666453773.8485012,6028,1666453773,839432239,IMU1_Frame,0,1666453773,839452743,IMU1_Frame,0.0286019485934798,0.05941538237990416,0.9132514057776666,0.4020243907008895,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001081,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.956,-0.82,-9.379,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453773,839468240,IMU1_Frame,-0.3035,0.0405,0.3311,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.728,+005.740,+004.931,-00.3035,+00.0405,+00.3311,+00.956,-00.820,-09.379,+00.000853,-00.000165,-00.001081*68\r\n'"
1666453773.892384,6029,1666453773,864486455,IMU1_Frame,0,1666453773,864506006,IMU1_Frame,0.028596953822425976,0.0594041884208024,0.9132489660558628,0.40203194229817285,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000787,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.953,-0.822,-9.438,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453773,864521980,IMU1_Frame,-0.3057,0.0406,0.3335,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.727,+005.739,+004.930,-00.3057,+00.0406,+00.3335,+00.953,-00.822,-09.438,-00.000164,+00.000539,-00.000787*6C\r\n'"
1666453773.8924391,6030,1666453773,889514207,IMU1_Frame,0,1666453773,889534473,IMU1_Frame,0.028592926960816605,0.05941240754183591,0.913244939194253,0.4020401614192063,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001461,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.952,-0.811,-9.418,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453773,889550685,IMU1_Frame,-0.299,0.0391,0.3227,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.726,+005.739,+004.931,-00.2990,+00.0391,+00.3227,+00.952,-00.811,-09.418,+00.000574,-00.000403,-00.001461*60\r\n'"
1666453773.9363258,6031,1666453773,914485454,IMU1_Frame,0,1666453773,914505481,IMU1_Frame,0.02858941849745656,0.05942037710510643,0.9132444206884152,0.40204041092425685,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-8.6e-05,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.958,-0.853,-9.414,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453773,914520502,IMU1_Frame,-0.3035,0.0381,0.3287,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.726,+005.739,+004.932,-00.3035,+00.0381,+00.3287,+00.958,-00.853,-09.414,+00.001117,-00.000593,-00.000086*6B\r\n'"
1666453773.940241,6032,1666453773,939434528,IMU1_Frame,0,1666453773,939455509,IMU1_Frame,0.028589867482938902,0.059440039726784674,0.9132393246671261,0.40204904804776975,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001747,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.95,-0.816,-9.43,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453773,939471960,IMU1_Frame,-0.2979,0.0391,0.319,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.725,+005.740,+004.934,-00.2979,+00.0391,+00.3190,+00.950,-00.816,-09.430,+00.000807,-00.000775,-00.001747*63\r\n'"
1666453773.9843528,6033,1666453773,964417457,IMU1_Frame,0,1666453773,964437246,IMU1_Frame,0.028585840159193368,0.05944825870183638,0.91323529734338,0.40205726702282196,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000736,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.957,-0.834,-9.413,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453773,964452981,IMU1_Frame,-0.3046,0.0405,0.3286,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.724,+005.740,+004.935,-00.3046,+00.0405,+00.3286,+00.957,-00.834,-09.413,+00.000203,-00.000230,-00.000736*62\r\n'"
1666453774.0324223,6034,1666453773,989426851,IMU1_Frame,0,1666453773,989445924,IMU1_Frame,0.02858181269199937,0.059456477606598446,0.9132312698761865,0.40206548592758296,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001676,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.96,-0.803,-9.417,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453773,989461660,IMU1_Frame,-0.3013,0.038,0.3213,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.723,+005.740,+004.936,-00.3013,+00.0380,+00.3213,+00.960,-00.803,-09.417,-00.000044,-00.000265,-00.001676*67\r\n'"
1666453774.0324752,6035,1666453774,14468669,IMU1_Frame,0,1666453774,14488220,IMU1_Frame,0.028584802586989658,0.05944875760981325,0.9132282799811956,0.40207320592436846,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001376,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.951,-0.814,-9.392,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453774,14504194,IMU1_Frame,-0.3002,0.0369,0.3301,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.722,+005.740,+004.935,-00.3002,+00.0369,+00.3301,+00.951,-00.814,-09.392,-00.000618,-00.000593,-00.001376*6A\r\n'"
1666453774.076392,6036,1666453774,39351701,IMU1_Frame,0,1666453774,39371252,IMU1_Frame,0.02857980813846521,0.05943756330403117,0.913225840254748,0.4020807572195633,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-7e-06,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.914,-0.732,-9.476,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453774,39387464,IMU1_Frame,-0.2923,0.0493,0.3005,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.721,+005.739,+004.934,-00.2923,+00.0493,+00.3005,+00.914,-00.732,-09.476,-00.000680,+00.000332,-00.000007*61\r\n'"
1666453774.07644,6037,1666453774,64467668,IMU1_Frame,0,1666453774,64487695,IMU1_Frame,0.028570786333141845,0.05943458760166709,0.9132193727192637,0.40209652728562617,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000222,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.976,-0.632,-9.358,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453774,64504623,IMU1_Frame,-0.2935,0.0412,0.3068,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.719,+005.738,+004.934,-00.2935,+00.0412,+00.3068,+00.976,-00.632,-09.358,+00.000432,-00.000623,-00.000222*6B\r\n'"
1666453774.1203647,6038,1666453774,89487075,IMU1_Frame,0,1666453774,89507102,IMU1_Frame,0.02857728571048341,0.05941889829389479,0.9132169009248389,0.402103997906256,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000603,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.949,-0.791,-9.528,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453774,89523315,IMU1_Frame,-0.3002,0.0426,0.3139,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.718,+005.738,+004.932,-00.3002,+00.0426,+00.3139,+00.949,-00.791,-09.528,+00.001170,-00.000195,-00.000603*68\r\n'"
1666453774.1204147,6039,1666453774,114428758,IMU1_Frame,0,1666453774,114447593,IMU1_Frame,0.02856430753584399,0.05940422905178904,0.9132150104545065,0.40211138082170217,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-9.5e-05,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.954,-0.754,-9.483,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453774,114462614,IMU1_Frame,-0.2968,0.0402,0.3116,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.717,+005.736,+004.931,-00.2968,+00.0402,+00.3116,+00.954,-00.754,-09.483,+00.000481,-00.000436,-00.000095*6F\r\n'"
1666453774.1642826,6040,1666453774,139355659,IMU1_Frame,0,1666453774,139374732,IMU1_Frame,0.02856430753584399,0.05940422905178904,0.9132150104545065,0.40211138082170217,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000641,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.93,-0.731,-9.366,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453774,139390945,IMU1_Frame,-0.3002,0.0332,0.3153,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.717,+005.736,+004.931,-00.3002,+00.0332,+00.3153,+00.930,-00.731,-09.366,+00.000134,+00.000076,-00.000641*61\r\n'"
1666453774.1654143,6041,1666453774,164625406,IMU1_Frame,0,1666453774,164645433,IMU1_Frame,0.028552295642357423,0.05940897285433446,0.9132115328711307,0.4021194307529844,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.5e-05,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.978,-0.843,-9.399,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453774,164661169,IMU1_Frame,-0.2968,0.0426,0.3239,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.716,+005.735,+004.932,-00.2968,+00.0426,+00.3239,+00.978,-00.843,-09.399,-00.000486,+00.001095,+00.000045*6D\r\n'"
1666453774.212361,6042,1666453774,189537286,IMU1_Frame,0,1666453774,189556121,IMU1_Frame,0.028551258755827005,0.059409471176853745,0.9132045144239881,0.402135369239753,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001122,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.965,-0.791,-9.505,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453774,189572095,IMU1_Frame,-0.3069,0.0336,0.3348,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.714,+005.735,+004.932,-00.3069,+00.0336,+00.3348,+00.965,-00.791,-09.505,-00.000958,+00.001720,-00.001122*68\r\n'"
1666453774.2563834,6043,1666453774,214655637,IMU1_Frame,0,1666453774,214676380,IMU1_Frame,0.028554768047856303,0.05940150196183126,0.9132050328346554,0.40213512006770535,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000743,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.948,-0.819,-9.395,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453774,214692354,IMU1_Frame,-0.3024,0.0404,0.325,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.714,+005.735,+004.931,-00.3024,+00.0404,+00.3250,+00.948,-00.819,-09.395,-00.001057,-00.000250,-00.000743*61\r\n'"
1666453774.2564287,6044,1666453774,239464044,IMU1_Frame,0,1666453774,239483118,IMU1_Frame,0.028557759030272453,0.059393781958007555,0.9132020418522387,0.40214284007152906,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000614,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.945,-0.826,-9.435,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453774,239499092,IMU1_Frame,-0.308,0.0313,0.3385,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+132.713,+005.735,+004.930,-00.3080,+00.0313,+00.3385,+00.945,-00.826,-09.435,-00.001049,+00.000432,-00.000614*65\r\n'"
